image_id,task,n_votes,n_pos,n_neg,score,prob_usable,label
StemBleeding213,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding214,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding215,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding216,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding217,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding218,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding219,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding220,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding221,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding222,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding223,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding224,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding225,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding226,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding227,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding228,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding229,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding230,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding231,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding232,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding233,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding234,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding235,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding236,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding237,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding238,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding239,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding240,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding241,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding242,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding243,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding244,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding245,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding246,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding247,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding248,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding249,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding250,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding251,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding252,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding253,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding254,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding255,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding256,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding257,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding258,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding259,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding260,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding261,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding262,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding263,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding264,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding265,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding266,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding267,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding268,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding269,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding270,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding271,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding272,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding273,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding274,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding275,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding276,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding277,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding278,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding279,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding280,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding281,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding282,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding283,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding284,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding285,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding286,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding287,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding288,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding289,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding290,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding291,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding292,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding293,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding294,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding295,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding296,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding297,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding298,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding299,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding300,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding301,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding302,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding303,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding304,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding305,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding306,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding307,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding308,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding309,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding310,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding311,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding312,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding313,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding314,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding315,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding316,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding317,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding318,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding319,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding320,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding321,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding322,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding323,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding324,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding325,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding326,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding327,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding328,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding329,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding330,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding331,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding332,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding333,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding334,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding335,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding336,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding337,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding338,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding339,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding340,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding341,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding342,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding343,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding344,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding345,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding346,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding347,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding348,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding349,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding350,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding351,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding352,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding353,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding354,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding355,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding356,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding357,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding358,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding359,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding360,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding361,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding362,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding363,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding364,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding365,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding366,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding367,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding368,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding369,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding370,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding371,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding372,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding373,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding374,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding375,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding376,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding377,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding378,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding379,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding380,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding381,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding382,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding383,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding384,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding385,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding386,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding387,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding388,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding389,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding390,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding391,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding392,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding393,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding394,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding395,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding396,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding397,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding398,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding399,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding400,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding401,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding402,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding403,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding404,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding405,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding406,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding407,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding408,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding409,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding410,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding411,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding412,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding413,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding414,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding415,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding416,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding417,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding418,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding419,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding420,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding421,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding422,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding423,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding424,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding425,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding426,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding427,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding428,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding429,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding430,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding431,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding432,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding433,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding434,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding435,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding436,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding437,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding438,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding439,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding440,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding441,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding442,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding443,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding444,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding445,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding446,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding447,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding448,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding449,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding450,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding451,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding452,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding453,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding454,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding455,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding456,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding457,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding458,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding459,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding460,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding461,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding462,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding463,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding464,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding465,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding466,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding467,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding468,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding469,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding470,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding471,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding472,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding473,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding474,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding475,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding476,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding477,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding478,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding479,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding480,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding481,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding482,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding483,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding484,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding485,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding486,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding487,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding488,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding489,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding490,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding491,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding492,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding493,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding494,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding495,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding496,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding497,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding498,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding499,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding500,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding501,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding502,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding503,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding504,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding505,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding506,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding507,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding508,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding509,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding510,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding511,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding512,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding513,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding514,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding515,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding516,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding517,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding518,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding519,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding520,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding521,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding522,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding523,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding524,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding525,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding526,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding527,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding528,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding529,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding530,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding531,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding532,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding533,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding534,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding535,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding536,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding537,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding538,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding539,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding540,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding541,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding542,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding543,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding544,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding545,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding546,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding547,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding548,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding549,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding550,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding551,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding552,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding553,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding554,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding555,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding556,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding557,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding558,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding559,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding560,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding561,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding562,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding563,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding564,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding565,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding566,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding567,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding568,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding569,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding570,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding571,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding572,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding573,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding574,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding575,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding576,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding577,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding578,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding579,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding580,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding581,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding582,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding583,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding584,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding585,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding586,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding587,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding588,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding589,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding590,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding591,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding592,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding593,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding594,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding595,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding596,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding597,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding598,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding599,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding600,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding601,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding602,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding603,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding604,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding605,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding606,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding607,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding608,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding609,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding610,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding611,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding612,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding613,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding614,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding615,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding616,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding617,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding618,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding619,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding620,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding621,3_trunk_disease,1,1,0,1.0,0.7311,1
StemBleeding622,3_trunk_disease,1,1,0,1.0,0.7311,1
